;﻿Stream Item ID;Stream ID;Stream Item URL;Published Date;Account;Stream Item Type;Stream Item Text;Klage;Henvendelse
2550;027fce88a35fb4ff46128e724cb7fdd2;136223;https://vpc1.spredfast.com/item/027fce88a35fb4ff46128e724cb7fdd2/company_id/501;2017-11-14T02:27:20-08:00[America/Los_Angeles];Page: P3 - DR;comment;"Leon Sørensen kanske är så man borde ta sig en tur till Fyn ;)";;
2551;935d84c07ccf31ca30b7939ca5508e07;136132;https://vpc1.spredfast.com/item/935d84c07ccf31ca30b7939ca5508e07/company_id/501;2017-09-24T04:57:49-07:00[America/Los_Angeles];Page: X Factor - DR;comment;Lav noget som gør folk vil se det igen .;;
2552;6a5d18ce1897ed16f0006777be005a93;136223;https://vpc1.spredfast.com/item/6a5d18ce1897ed16f0006777be005a93/company_id/501;2017-10-20T09:55:51-07:00[America/Los_Angeles];Page: P3 - DR;comment;Emma Vestergaard ja ellers har hun hørt Jesper synge den😂🤔🤷🏽‍♀️;;
2553;255e46c7d2ec44c887e014f729492db9;136285;https://vpc1.spredfast.com/item/255e46c7d2ec44c887e014f729492db9/company_id/501;2017-10-21T06:57:29-07:00[America/Los_Angeles];Page: dr.dk;comment;Præcis! Skålen er næsten ren efter Michael har haft fingerne i den :D;;
2555;fb59da2cc9c295d8b515d7db36372e53;83693;https://vpc1.spredfast.com/item/fb59da2cc9c295d8b515d7db36372e53/company_id/501;2017-09-29T01:43:01-07:00[America/Los_Angeles];Page: DR2;comment;Ja det vil jeg enlig også gerne vide :'D;;
2560;18e96072957a9c68e0fd4241faa3da6f;83691;https://vpc1.spredfast.com/item/18e96072957a9c68e0fd4241faa3da6f/company_id/501;2017-09-19T06:06:58-07:00[America/Los_Angeles];Page: DR1;comment;Så havde jeg hørt rigtigt,- hvor sejt! 😃👏;;
2563;5b5b887b2956c5f618a83020814f3462;136252;https://vpc1.spredfast.com/item/5b5b887b2956c5f618a83020814f3462/company_id/501;2017-11-03T01:11:24-07:00[America/Los_Angeles];Page: DR Sporten;comment;Hvor tilmelder man sig ?;;
2564;85ca4639bc6cb73df741e08a9817cf12;135952;https://vpc1.spredfast.com/item/85ca4639bc6cb73df741e08a9817cf12/company_id/501;2017-09-19T01:04:41-07:00[America/Los_Angeles];Page: DR K;comment;Jeg kræver folkeafstemning om navngivning af statuen! Jeg stemmer for 'Den Betuttede Prinsgemal' eller 'Den Forlorne Konge'!;;
2565;02460bf0d2e822321c740766daa77d25;136006;https://vpc1.spredfast.com/item/02460bf0d2e822321c740766daa77d25/company_id/501;2017-09-04T02:00:20-07:00[America/Los_Angeles];Page: DR P4 Midt & Vest;comment;Vi var også til Tønderfestival;;
2566;1f1e5694aed1ce3fccc8da9ef482fbcb;135931;https://vpc1.spredfast.com/item/1f1e5694aed1ce3fccc8da9ef482fbcb/company_id/501;2017-10-16T04:56:49-07:00[America/Los_Angeles];Page: Deadline - DR;comment;Nyrup nævnte ikke med et eneste ord skat og skattely. Det var overhovedet ikke det, hans pointe handlede om. Se venligst udsendelsen.;;
2573;e9a1faab2ea64dcab2fbeee3bd619fb6;136223;https://vpc1.spredfast.com/item/e9a1faab2ea64dcab2fbeee3bd619fb6/company_id/501;2017-11-01T14:08:46-07:00[America/Los_Angeles];Page: P3 - DR;comment;Louise Rise Andersen 😂 Kamma er tilbage!;;
2574;5710809f1a6355e7ccf9f8d4688a1798;133517;https://vpc1.spredfast.com/item/5710809f1a6355e7ccf9f8d4688a1798/company_id/501;2017-11-08T22:04:35-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Super godt. Men hvorfor er der stadig rat i?;;
2576;88112056760878663277a5500209481a;135935;https://vpc1.spredfast.com/item/88112056760878663277a5500209481a/company_id/501;2017-09-15T06:12:26-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Jeg synes at Martin Henriksen skulle til at klappe i.;;
2577;74fe3a69c1730da26cf5f7e9fa9e8a08;136054;https://vpc1.spredfast.com/item/74fe3a69c1730da26cf5f7e9fa9e8a08/company_id/501;2017-10-30T03:06:27-07:00[America/Los_Angeles];Page: DR P4 København;comment;Har man stemmeret er det en pligt at stemme! Hvis man ikke stemmer, skal man ikke brokke sig på diverse sociale medier efterfølgende!;;
2579;c606cbe2f89b2ad400f658bd3f26ad06;135970;https://vpc1.spredfast.com/item/c606cbe2f89b2ad400f658bd3f26ad06/company_id/501;2017-11-09T12:52:33-08:00[America/Los_Angeles];Page: DR1;comment;Mathilde Milo Laursen kan godt se hvorfor du synes at det er så underholdene de Hahahaha;;
2580;6d386617b9eb3b7412ac4a2327913ce0;83693;https://vpc1.spredfast.com/item/6d386617b9eb3b7412ac4a2327913ce0/company_id/501;2017-09-06T04:13:29-07:00[America/Los_Angeles];Page: DR2;comment;"Selvfølgelig er dette enormt borgerligt hykleri, når alle ved at selvsamme politikere IKKE vil offentliggøre hvad de rager til sig via sponsorater, m.m. Akkurat som når private medier/firmaer, som gladelig modtager offentlig bistand i form af støtte, dækker sig ind under at være private....Det må da kaldes for hykleri og ""omvendt konkurrenceforvridning""  ift. både DR og andre offentlige virksomheder";;
2581;ea655fa1e5e3e1ca5b4edda675f314ab;133517;https://vpc1.spredfast.com/item/ea655fa1e5e3e1ca5b4edda675f314ab/company_id/501;2017-11-14T23:35:28-08:00[America/Los_Angeles];Page: DR Nyheder;comment;"Jens Ole Poulsen Prøv at skæve til Ærø Kommune, hvor man netop er ved at mødes på tværs af partifarverne. Et sted, hvor rent drikkevand kan blive et reelt problem.Så du tager helt klart fejl. Hvis blå/sorte vælgere ikke ønsker rent drikkevand, kunne du også skæve til de likes, der er i kommentarfeltet. Det vil være lidt svært at forestille sig, at det kun er ""økotosser"", som kommenterer.";;
2582;2ffbb8b62b615f6d492ea074f5426574;135948;https://vpc1.spredfast.com/item/2ffbb8b62b615f6d492ea074f5426574/company_id/501;2017-09-06T09:18:25-07:00[America/Los_Angeles];Page: DR Historie;comment;Annemette Rann til dine børn 😂;;
2583;e65e1fce0d38153947165ae671c8ad66;136124;https://vpc1.spredfast.com/item/e65e1fce0d38153947165ae671c8ad66/company_id/501;2017-11-05T02:03:26-08:00[America/Los_Angeles];Page: Vi ses hos Clement;comment;hvornår får vi en bonus, når vi bliver fyret. ja vi kunne også selv sige op og få en bonus. det synes jeg er retfærdig. nøj jeg glæder mig. knus og love.;;
2585;42c25163cdcfd83836ee9ab7ac9a7273;135931;https://vpc1.spredfast.com/item/42c25163cdcfd83836ee9ab7ac9a7273/company_id/501;2017-10-15T21:38:58-07:00[America/Los_Angeles];Page: Deadline - DR;comment;Christian: Der betales først skat af gevinst på aktier, når de sælges.;;
2586;3f3bdf9eec72993d1d00d121f10d7232;136223;https://vpc1.spredfast.com/item/3f3bdf9eec72993d1d00d121f10d7232/company_id/501;2017-10-28T05:38:43-07:00[America/Los_Angeles];Page: P3 - DR;comment;Mona Khabir chok 🙊😂;;
2588;298fe5f118f79000486783390d9262a5;133517;https://vpc1.spredfast.com/item/298fe5f118f79000486783390d9262a5/company_id/501;2017-10-12T05:14:25-07:00[America/Los_Angeles];Page: DR Nyheder;comment;De er nok DF,er  Glistrup mente jo også man kunne nøjes med en telefonsvarer. De har endnu ikke kommet med en begrundelse for at vi skal nedlægge forsvaret.;;
2591;6aa366b1d4b2733b64d3e117c5acc4dc;136223;https://vpc1.spredfast.com/item/6aa366b1d4b2733b64d3e117c5acc4dc/company_id/501;2017-10-20T02:10:05-07:00[America/Los_Angeles];Page: P3 - DR;comment;Det er såååå cute !!!;;
2592;55956c7cf17b0cb0e20c708d72d09370;136223;https://vpc1.spredfast.com/item/55956c7cf17b0cb0e20c708d72d09370/company_id/501;2017-09-06T06:35:44-07:00[America/Los_Angeles];Page: P3 - DR;comment;Niels Viktor Faber Thers en af de bedre;;
2595;6f3cfe0e6e8534f5c3571ef5c186005d;133517;https://vpc1.spredfast.com/item/6f3cfe0e6e8534f5c3571ef5c186005d/company_id/501;2017-09-17T04:13:11-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Så er det da lige ved at jeg skal melde mig ind i Radikale Venstre 👍👍👍;;
2596;0c0c44dc83bbdb4e222644b724dab28b;135935;https://vpc1.spredfast.com/item/0c0c44dc83bbdb4e222644b724dab28b/company_id/501;2017-09-14T11:56:42-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Strammere? 100% stop for asyl, og hjælp KUN i næreområderne.;;
2597;f396129e2676cdc041b429d8f3ed724b;135935;https://vpc1.spredfast.com/item/f396129e2676cdc041b429d8f3ed724b/company_id/501;2017-10-20T08:28:56-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Thomas Haugaard Jensen Det konventionelle landbrug bruger også sædskifte, husdyrgødning, byslam og nedmulder masser af halm og efterafgrøder - mens det økologiske er afhængig af husdyrgødning fra konventionelle landbrug!;;
2598;2864efe984ec082bc170e14f8c7c042b;83691;https://vpc1.spredfast.com/item/2864efe984ec082bc170e14f8c7c042b/company_id/501;2017-09-26T07:12:44-07:00[America/Los_Angeles];Page: DR1;comment;Emil Sonberg Christensen Frederik Bech Schröder Jakob Kristensen Victor Schønberg Michael Elgaard Larsen;;
2602;75ed0634469f1c5f8a47108e894ecb42;136223;https://vpc1.spredfast.com/item/75ed0634469f1c5f8a47108e894ecb42/company_id/501;2017-11-13T00:12:35-08:00[America/Los_Angeles];Page: P3 - DR;comment;Oliver Toft, Anders Just Guldberg Kliver 😂😂;;
2605;7ed36454782b7fca6cd37da6baa6647b;135931;https://vpc1.spredfast.com/item/7ed36454782b7fca6cd37da6baa6647b/company_id/501;2017-11-05T19:33:11-08:00[America/Los_Angeles];Page: Deadline - DR;comment;Det burde være forbudt med dobbelrmandat.;;
2607;21527012fccdf85c8c08f677c35bafd7;136223;https://vpc1.spredfast.com/item/21527012fccdf85c8c08f677c35bafd7/company_id/501;2017-10-25T02:52:18-07:00[America/Los_Angeles];Page: P3 - DR;comment;Maria Simmelkjær Jungslund Mikkel Eldrup;;
2608;badfbad6c168147940cfb2a87760d6a2;133517;https://vpc1.spredfast.com/item/badfbad6c168147940cfb2a87760d6a2/company_id/501;2017-10-13T00:13:50-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Susan Cramer-Larsen og Kenneth Bodie QuistLarsen...jeg synes den passer meget godt...;;
2609;e3cb291e9fe7b9291c29c3026b2ce164;136223;https://vpc1.spredfast.com/item/e3cb291e9fe7b9291c29c3026b2ce164/company_id/501;2017-11-03T00:32:21-07:00[America/Los_Angeles];Page: P3 - DR;comment;Haha desværre ikke min søster, men kunne godt havet været😂 det lyder som hende🙈😂❤️;;
2610;148466edca6c9649470ee2b16249b1ae;133517;https://vpc1.spredfast.com/item/148466edca6c9649470ee2b16249b1ae/company_id/501;2017-10-20T02:54:44-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Ja, jeg er enig. Kvoteflygtninge er eksempelvis bhutanesiske hinduer, som flygtede til Nepal pga religiøs forfølgelse og nedslagtning  i Bhutan for mere end 20-25 år siden.  Der bor de og deres efterkommere nu i elendige skure og venter år efter år på et bedre liv. Kun få får lov til at arbejde udenfor lejren. Hvorfor skulle Danmark ikke kunne hjælpe nogle af disse mennesker ?;;
2611;81218f2c299b657c48bac96697164bfa;136223;https://vpc1.spredfast.com/item/81218f2c299b657c48bac96697164bfa/company_id/501;2017-09-06T10:02:08-07:00[America/Los_Angeles];Page: P3 - DR;comment;Haha 😂 det er et meget godt program 😊;;
2615;8e66b50593ffc8d8c1d76e17ea2c2d64;136289;https://vpc1.spredfast.com/item/8e66b50593ffc8d8c1d76e17ea2c2d64/company_id/501;2017-09-10T11:09:38-07:00[America/Los_Angeles];Page: DR Koncerthuset;comment;Line Louise Jepsen Mette Svaneberg Pernille K. B. Henriksen Er det her mere vores stil?;;
2616;345cfaaabaf5cc63c3f1ade70e1b7d42;83691;https://vpc1.spredfast.com/item/345cfaaabaf5cc63c3f1ade70e1b7d42/company_id/501;2017-11-01T02:27:09-07:00[America/Los_Angeles];Page: DR1;comment;Naomi Mailyn Nielsen du er 100 Alberte;;
2618;02064e46f568ba505668bb86c2ddfe79;133517;https://vpc1.spredfast.com/item/02064e46f568ba505668bb86c2ddfe79/company_id/501;2017-09-22T07:33:21-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Små sølle df-ere er sgu da altid hurtigt til at trække muslim-kortet.;;
2620;6f9ff5ae89fba9a2fe495a11f13fc1e8;135979;https://vpc1.spredfast.com/item/6f9ff5ae89fba9a2fe495a11f13fc1e8/company_id/501;2017-09-30T22:40:55-07:00[America/Los_Angeles];Page: Nak & Æd;comment;Tillykke Jørgen, vi nyder når du er på skærmen😄. Bliv ved med det👍;;
2623;c86fa49d0f256126ca28c311bfa12aa7;136285;https://vpc1.spredfast.com/item/c86fa49d0f256126ca28c311bfa12aa7/company_id/501;2017-10-19T08:56:07-07:00[America/Los_Angeles];Page: dr.dk;comment;Så tilmelder jeg dig! 😜;;
2624;5ea3ec7cf99cf1f6bb626f40b495d766;136252;https://vpc1.spredfast.com/item/5ea3ec7cf99cf1f6bb626f40b495d766/company_id/501;2017-09-02T04:29:10-07:00[America/Los_Angeles];Page: DR Sporten;comment;Louise Jensen - hvordan kan du vælge?;;
2626;65b4aabc073d175350623c09a188aeb2;133517;https://vpc1.spredfast.com/item/65b4aabc073d175350623c09a188aeb2/company_id/501;2017-11-13T08:36:22-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Fyr den af på de bander og stress dem;;
2627;f1ca840278bfebb8a92ea506c1df2908;136223;https://vpc1.spredfast.com/item/f1ca840278bfebb8a92ea506c1df2908/company_id/501;2017-11-08T10:48:04-08:00[America/Los_Angeles];Page: P3 - DR;comment;Det der, det er humor! 😂👍🏼;;
2628;46c1c336cdc00fd1a015a6af3477ec35;133517;https://vpc1.spredfast.com/item/46c1c336cdc00fd1a015a6af3477ec35/company_id/501;2017-09-15T03:51:58-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Michael Nielsen hvilke konsekvenser taler du om, for DF eller de politiker der frasiger sig ansvaret og lægger ansvaret hos andre eller....;;
2629;fd71a1cbca1946890cc11bf56f1316ac;135948;https://vpc1.spredfast.com/item/fd71a1cbca1946890cc11bf56f1316ac/company_id/501;2017-11-01T08:28:24-07:00[America/Los_Angeles];Page: DR Historie;comment;Vil du være sekretær i stedet for lærer?😱;;
2630;1b08727ef2857b4a86cba5926b948981;136078;https://vpc1.spredfast.com/item/1b08727ef2857b4a86cba5926b948981/company_id/501;2017-10-22T03:33:24-07:00[America/Los_Angeles];Page: DR P4 Trekanten;comment;Det tyder vist på at han ikke har meget begreb om hvor pengene tjenes på LEGO;;
2631;c37a5032ea2b987327566dfb63de90c0;136223;https://vpc1.spredfast.com/item/c37a5032ea2b987327566dfb63de90c0/company_id/501;2017-10-31T23:40:03-07:00[America/Los_Angeles];Page: P3 - DR;comment;nej problemer over det hele;;
2632;f16f7b53c509fcf3815a03f4d0783cf1;132189;https://vpc1.spredfast.com/item/f16f7b53c509fcf3815a03f4d0783cf1/company_id/501;2017-10-04T13:54:54-07:00[America/Los_Angeles];Page: DR3;comment;Dansk program?   Danskere? De holder ikke mere end en måned i et forhold også matcher de folk sammen  .  Det må være snyd, det program 😂;;
2634;4ccdab755d4d9e51dd47e31b4d91274c;135970;https://vpc1.spredfast.com/item/4ccdab755d4d9e51dd47e31b4d91274c/company_id/501;2017-10-28T10:43-07:00[America/Los_Angeles];Page: DR1;comment;Anna Øxenhave elsker hende;;
2635;642a10d1c40f2776b1e71d879da13f58;133517;https://vpc1.spredfast.com/item/642a10d1c40f2776b1e71d879da13f58/company_id/501;2017-09-23T04:41:03-07:00[America/Los_Angeles];Page: DR Nyheder;comment;History repeats itself... :'(;;
2636;4019317562ac3a179b2e7fc70eda9044;135935;https://vpc1.spredfast.com/item/4019317562ac3a179b2e7fc70eda9044/company_id/501;2017-09-01T03:30:31-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Men skriver alligevel til DR omkring Debatten d. 14.!;;
2637;b3bd69739a26d47bb3f82d97cdafcad3;133517;https://vpc1.spredfast.com/item/b3bd69739a26d47bb3f82d97cdafcad3/company_id/501;2017-10-05T01:30:20-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Baseret på at vores retssamfund fungerer? Det virker fandme dumt.;;
2639;732a9949472d8f3cb6bb68521021ebc4;83693;https://vpc1.spredfast.com/item/732a9949472d8f3cb6bb68521021ebc4/company_id/501;2017-09-20T00:03:03-07:00[America/Los_Angeles];Page: DR2;comment;Du har haft det alt for vildt!! 😂;;
2641;3fd3d2bff255c5b1674700fb51e0d7f4;133517;https://vpc1.spredfast.com/item/3fd3d2bff255c5b1674700fb51e0d7f4/company_id/501;2017-09-06T00:32:18-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Jammere er ikke tilladt :-(;;
2643;3d0e25e0bec23bacbaf216b546bfacaf;136223;https://vpc1.spredfast.com/item/3d0e25e0bec23bacbaf216b546bfacaf/company_id/501;2017-11-11T16:32:15-08:00[America/Los_Angeles];Page: P3 - DR;comment;Aung Myint Thu,Tim Arqe Trrans,Angunnguaq Aj Runihura Jeremiassen,Julie Gamze Belbek,;;
2646;a505712fba2e93b310d7400141e1263d;133517;https://vpc1.spredfast.com/item/a505712fba2e93b310d7400141e1263d/company_id/501;2017-10-05T21:57:26-07:00[America/Los_Angeles];Page: DR Nyheder;comment;De er en del af en kollektiv syg holdning 😓;;
2647;4a4819164d05399a02b803a055877611;133517;https://vpc1.spredfast.com/item/4a4819164d05399a02b803a055877611/company_id/501;2017-11-17T12:48:24-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Aha ha ha, er der en, der bruger 24NYT, som valid kilde.;;
2649;faf1f32811f5c4214668b111221a9073;136223;https://vpc1.spredfast.com/item/faf1f32811f5c4214668b111221a9073/company_id/501;2017-10-22T12:43:25-07:00[America/Los_Angeles];Page: P3 - DR;comment;der er en fynbo der får en 30 m lang slange op i røven;;
2652;110ffa5f1216198d8cb9f179b36e0146;136223;https://vpc1.spredfast.com/item/110ffa5f1216198d8cb9f179b36e0146/company_id/501;2017-11-14T07:47:11-08:00[America/Los_Angeles];Page: P3 - DR;comment;hvem kan dingle længst;;
2655;ac984fd95737dbbb6288ffe2482aa664;136050;https://vpc1.spredfast.com/item/ac984fd95737dbbb6288ffe2482aa664/company_id/501;2017-09-12T00:21:14-07:00[America/Los_Angeles];Page: DR P4 Fyn;comment;Jeg sad og spillede backgammon med en veninde, Melina Hansen. Vi  forstod i første omgang ikke at det var virkelighed. Vi fik et chok da det gik op for os. Husker at jeg ringede til min familie, jeg var sikker på at nu brød 3. Verdenskrig ud. Jeg blev vildt bange.;;
2656;0997429ab4f55bcb55c4f47513eaf110;136223;https://vpc1.spredfast.com/item/0997429ab4f55bcb55c4f47513eaf110/company_id/501;2017-10-21T15:13:05-07:00[America/Los_Angeles];Page: P3 - DR;comment;"Også en god start på det ""nye"" job 😂😂";;
2657;f1b4c69c4e298b04b7895a3db8d94e10;136049;https://vpc1.spredfast.com/item/f1b4c69c4e298b04b7895a3db8d94e10/company_id/501;2017-09-10T21:33:17-07:00[America/Los_Angeles];Page: DR P4 Fyn;comment;På arbejde havde lige sent de unge jeg var sammen med i skole/job og skulle rydde op efter deres morgen halløj. Inden jeg havde fri. Men havde tv tændt hele tiden pyhh en grim dag.;;
2659;e41e287d04203b76f122e64d9fc48a35;136223;https://vpc1.spredfast.com/item/e41e287d04203b76f122e64d9fc48a35/company_id/501;2017-10-24T11:24:24-07:00[America/Los_Angeles];Page: P3 - DR;comment;Ej så godt. Så fik man lige den sang på hjernen igen;;
2661;defa8fed473ff8f997c1ca0ea8695198;83691;https://vpc1.spredfast.com/item/defa8fed473ff8f997c1ca0ea8695198/company_id/501;2017-10-24T23:50:52-07:00[America/Los_Angeles];Page: DR1;comment;Fanny Nedergaard OMG LULU hahaha;;
2662;9e0c35c63cace0e94dbeeedb106beb0b;83691;https://vpc1.spredfast.com/item/9e0c35c63cace0e94dbeeedb106beb0b/company_id/501;2017-10-18T23:35:36-07:00[America/Los_Angeles];Page: DR1;comment;Katrine Koch JacobsenSarah SchallsEbba Mathiesen  Bedste comeback til sidst 😂;;
2663;7b156650d5320add559ff46a83724523;136289;https://vpc1.spredfast.com/item/7b156650d5320add559ff46a83724523/company_id/501;2017-09-07T20:59:21-07:00[America/Los_Angeles];Page: DR Koncerthuset;comment;Karina Porse Rasmussen kender du dem her?;;
2664;2c21a31d8a6cb60aa9cfe6c3ec963d5e;135948;https://vpc1.spredfast.com/item/2c21a31d8a6cb60aa9cfe6c3ec963d5e/company_id/501;2017-09-06T15:01:42-07:00[America/Los_Angeles];Page: DR Historie;comment;Christina Noor Friberg den tager vi med til godnat læsning i Lalandia og så får lige en god pædagogisk snak med vores unger 😄;;
2665;83fbba6fb876a29aee5aeee01762dac7;132189;https://vpc1.spredfast.com/item/83fbba6fb876a29aee5aeee01762dac7/company_id/501;2017-11-17T05:27:38-08:00[America/Los_Angeles];Page: DR3;comment;Søren Margon SimonsenMette Koldby Vestergaard;;
2667;377bf46585e08517a27a25044cf9c614;90998;https://vpc1.spredfast.com/item/377bf46585e08517a27a25044cf9c614/company_id/501;2017-09-20T10:49:45-07:00[America/Los_Angeles];Page: Aftenshowet - DR1;post;Flot, Mogens Jensen.Lidt amatøragtigt, Benny Engelbrecht;;
2669;b9d6eee6f73c966a5a6965f336129d9f;83691;https://vpc1.spredfast.com/item/b9d6eee6f73c966a5a6965f336129d9f/company_id/501;2017-10-02T14:58:36-07:00[America/Los_Angeles];Page: DR1;comment;Man har talt om at sætte alderen for stemmeretten ned til 16 år, men de er ikke i stand til at vurdere deres eget bedste, Hvorden hænger det sammen.;;
2670;bb162edfa337ecc2c179f51ce0095be0;133517;https://vpc1.spredfast.com/item/bb162edfa337ecc2c179f51ce0095be0/company_id/501;2017-09-05T07:09:56-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Melanie Maharaj det er kun psykopater der siger det 🙄;;
2671;18e7a35b745eecfa3f98345c6c9a6633;136223;https://vpc1.spredfast.com/item/18e7a35b745eecfa3f98345c6c9a6633/company_id/501;2017-11-15T21:31:10-08:00[America/Los_Angeles];Page: P3 - DR;comment;Det nye scoretrick hahahah;;
2674;63b9e3b4cbe75c8c5ebabc5869cc7ada;135935;https://vpc1.spredfast.com/item/63b9e3b4cbe75c8c5ebabc5869cc7ada/company_id/501;2017-09-21T23:49:51-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Der er religionsfrihed, men der er også straffeloven...;;
2675;864933cc573cb62bf42bd5b53c1f6684;135948;https://vpc1.spredfast.com/item/864933cc573cb62bf42bd5b53c1f6684/company_id/501;2017-10-19T10:15:27-07:00[America/Los_Angeles];Page: DR Historie;comment;"Bente Dahl - Goddav Karl... ;-)";;
2676;5e9b389dfadb303864e46158ffcea163;83691;https://vpc1.spredfast.com/item/5e9b389dfadb303864e46158ffcea163/company_id/501;2017-10-24T11:39:58-07:00[America/Los_Angeles];Page: DR1;comment;Maiken Sø Nielsen. 😂;;
2677;e71c1f3895f26a981be59c7e23639e33;133517;https://vpc1.spredfast.com/item/e71c1f3895f26a981be59c7e23639e33/company_id/501;2017-10-13T23:35:11-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Det er lidt skræmmende 😱;;
2678;a712015d34c11f2c4b939a375e5c97f3;135935;https://vpc1.spredfast.com/item/a712015d34c11f2c4b939a375e5c97f3/company_id/501;2017-09-04T00:49:17-07:00[America/Los_Angeles];Page: Debatten - DR;comment;"""...belønner"" hvad er det hun ikke fatter? Det er folks egne penge, det er ikke en belønning, at beholde sine egne penge!!!!! Hvor grotesk kan man være?";;
2679;ae6c9cfec6924278c483328c4fe4b881;135948;https://vpc1.spredfast.com/item/ae6c9cfec6924278c483328c4fe4b881/company_id/501;2017-10-02T05:53:44-07:00[America/Los_Angeles];Page: DR Historie;comment;Lene det skal vi have lært Naia! 🙈🤣😂🤣;;
2682;9bbff80ba296ff5724cd08891faf0d08;132189;https://vpc1.spredfast.com/item/9bbff80ba296ff5724cd08891faf0d08/company_id/501;2017-10-04T09:21:53-07:00[America/Los_Angeles];Page: DR3;comment;Øøøh, hvad med dig selv egentlig...? I dare you 😏;;
2686;a091c3651967473937600c7ccaa38a2f;133517;https://vpc1.spredfast.com/item/a091c3651967473937600c7ccaa38a2f/company_id/501;2017-10-10T03:09-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Helene Maria Hansen hvad er det du ikke forstår, dette er IKKE et burka og niqab forbud, det er et generelt maskerings forbud der gælder alle. Ellers kunne venstre og la jo ikke æde den.;;
2688;6af1c6a34c99c41bade6d07130c46f5a;136078;https://vpc1.spredfast.com/item/6af1c6a34c99c41bade6d07130c46f5a/company_id/501;2017-09-06T06:17:32-07:00[America/Los_Angeles];Page: DR P4 Trekanten;comment;Jeg havde en mistanke efter de sidste samtaler. Lad nu Prins Henrik være i fred både fra pressen og vi andre. Jeg hører til den glemte årgang, hvor man ikke sparker til en mand som ligger ned.;;
2689;8256b34a5b88624de0e6ee8a71725ca5;83693;https://vpc1.spredfast.com/item/8256b34a5b88624de0e6ee8a71725ca5/company_id/501;2017-09-04T23:31:42-07:00[America/Los_Angeles];Page: DR2;comment;"Berit Vestergaard: Måske du burde se indslaget - måske blev du klogere. ;-) Forskningsprojektet handler om, hvor vigtigt et godt sexliv er - f.eks. også for ens generelle helbred.";;
2690;e39b080ce8f97e6259fd2a0def0aac31;133517;https://vpc1.spredfast.com/item/e39b080ce8f97e6259fd2a0def0aac31/company_id/501;2017-10-02T07:53:31-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Hihi har ingen penge;;
2691;6e1b50b68be1a1276ad0b01919ba84f8;136223;https://vpc1.spredfast.com/item/6e1b50b68be1a1276ad0b01919ba84f8/company_id/501;2017-11-12T04:55:37-08:00[America/Los_Angeles];Page: P3 - DR;comment;Kæft han har haft det lågsus, techno på tønden og Johnny Reimer døbes hahaha;;
2692;2aea55276a3297f4f579ab8eb387295c;83691;https://vpc1.spredfast.com/item/2aea55276a3297f4f579ab8eb387295c/company_id/501;2017-09-29T00:17:57-07:00[America/Los_Angeles];Page: DR1;comment;Ja det kunne det nemlig 😍;;
2693;cae1087d79004d67ba608d5665a92799;83693;https://vpc1.spredfast.com/item/cae1087d79004d67ba608d5665a92799/company_id/501;2017-11-09T12:36:28-08:00[America/Los_Angeles];Page: DR2;comment;Benjamin K. Skøtt Sander B. Nielsen Martin Kirkegaard Anna Christensen;;
2694;868c1e435a2e41bba2d5bad8ac0a2bca;136223;https://vpc1.spredfast.com/item/868c1e435a2e41bba2d5bad8ac0a2bca/company_id/501;2017-11-15T14:22:38-08:00[America/Los_Angeles];Page: P3 - DR;comment;Det så rigtig elsker ham;;
2696;de9008b7ece1c2a7052b07e23f58bdfc;136223;https://vpc1.spredfast.com/item/de9008b7ece1c2a7052b07e23f58bdfc/company_id/501;2017-11-04T00:04-07:00[America/Los_Angeles];Page: P3 - DR;comment;Ja, hun r mega nuttet;;
2698;c58639ac0ef1d2063b941e47bdd8d105;83691;https://vpc1.spredfast.com/item/c58639ac0ef1d2063b941e47bdd8d105/company_id/501;2017-10-28T08:49:16-07:00[America/Los_Angeles];Page: DR1;comment;10?!???? Ja, der skal selvfølgelig være nogle der trækker tallet opad 😜😜;;
2700;cc1be6f4e0992efe47f6cbee444dca6d;135967;https://vpc1.spredfast.com/item/cc1be6f4e0992efe47f6cbee444dca6d/company_id/501;2017-09-03T06:34:36-07:00[America/Los_Angeles];Page: DR Ultra;comment;Lise Ottosen ved du hvad definitionen af cringe er?... det der;;
